Date Posted,Link,Text,Region,Username,Publisher,Label
6/15/20,https://twitter.com/washingtonpost/status/1272564677722157057,"FDA pulls emergency authorization for antimalaria drug as covid-19 treatment, which had been touted by Trump  https://www.washingtonpost.com/nation/2020/06/15/coronavirus-live-updates-us/ ",United States,washingtonpost,The Washington Post,1
6/15/20,https://twitter.com/washingtonpost/status/1272464377380319232,High blood pressure drugs apparently don't add to covid-19 danger as earlier feared  https://wapo.st/3d4Zg65 ,United States,washingtonpost,The Washington Post,1
6/16/20,https://twitter.com/BBCNews/status/1272984352473919488,"Germany has its Covid-19 app, so where's the UK's?  https://bbc.in/3d8CavJ ",Europe,bbcnews,BBC News (UK),1
6/16/20,https://twitter.com/BBCNews/status/1272814707406245888,"Twelve weeks on I can't kick Covid exhaustion'

How one 28-year-old man still struggles post-coronavirus, despite having no underlying health conditions  https://bbc.in/37yI2wO ",Europe,bbcnews,BBC News (UK),1
6/16/20,https://twitter.com/BBCNews/status/1272896665641500673,"Doctors call for recommendations of a report into the impact of Covid-19 on black, Asian and minority ethnic people to be implemented immediately  https://bbc.in/2YTNBlV ",Europe,bbcnews,BBC News (UK),1
6/16/20,https://twitter.com/BBCNews/status/1272944825873113094,"The steroid, which is already used to treat some illnesses, was part of a trial run by Oxford University 

For Covid-19 patients on ventilators, risk of death was cut from 40% to 28%

For patients needing oxygen, it cut the risk of death from 25% to 20%

 http://bbc.in/CV19Dexamethasone  pic.twitter.com/zTdqIpCsmM",Europe,bbcnews,BBC News (UK),1
6/16/20,https://twitter.com/BBCNews/status/1272944836870578177,"As the drug is cheap and widely-available, it could be a huge benefit in poorer countries, struggling with Covid-19

""The treatment is up to 10 days of dexamethasone and it costs about £5 per patient, says Prof Landray

 http://bbc.in/CV19Dexamethasone  pic.twitter.com/39V71gQ2Ax",Europe,bbcnews,BBC News (UK),1
6/16/20,https://twitter.com/BBCNews/status/1272927746583298054,"""The drug itself is very widely available... and it's extremely cheap""

Oxford University's Prof Peter Horby says a trial into dexamethasone shows it reduces risk of death by 35% for Covid-19 patients on ventilators

Updates:  http://bbc.in/2USTwX8  pic.twitter.com/BtkHmGUVUM",Europe,bbcnews,BBC News (UK),1
6/16/20,https://twitter.com/BBCNews/status/1272950433888317441,"Life-saving coronavirus drug hailed by PM
Rashford campaign leads to food voucher U-turn
Report on race and Covid-19 sparks call for action

Get the latest news on the coronavirus outbreak in our evening update

 http://bbc.in/2UPKgTq  pic.twitter.com/2YJ3ubliHm",Europe,bbcnews,BBC News (UK),1
6/16/20,https://twitter.com/BBCNews/status/1273003113637728261,"Wednesday's Express: ""£5 Covid wonder drug saves lives"" (via @AllieHBNews) #BBCPapers #TomorrowsPapersToday pic.twitter.com/yOYRp8IuJR",Europe,bbcnews,BBC News (UK),1
6/16/20,https://twitter.com/CDCgov/status/1272965918902177793,Take simple daily precautions to help prevent the spread of respiratory illnesses like #COVID19. Learn how to protect yourself from COVID-19:  https://bit.ly/3bGvO6p . pic.twitter.com/iTumaqFBvB,United States,cdcgov,CDC,1
6/16/20,https://twitter.com/guardiannews/status/1272992704889262082,"Don't blame public for Covid-19 spread, says UK scientist  https://www.theguardian.com/world/2020/jun/16/dont-blame-public-for-covid-19-spread-says-uk-scientist?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592328626 ",Europe,guardiannews,Guardian news,1
6/16/20,https://twitter.com/guardiannews/status/1272958135100157952,Coronavirus world map: which countries have the most Covid-19 cases and deaths?  https://www.theguardian.com/world/2020/jun/16/coronavirus-world-map-which-countries-have-the-most-covid-19-cases-and-deaths?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592331398 ,Europe,guardiannews,Guardian news,1
6/16/20,https://twitter.com/guardiannews/status/1272892237475713025,Coronavirus UK map: the latest deaths and confirmed Covid-19 cases  https://www.theguardian.com/world/2020/jun/16/coronavirus-uk-map-the-latest-deaths-and-confirmed-covid-19-cases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592298721 ,Europe,guardiannews,Guardian news,1
6/16/20,https://twitter.com/guardiannews/status/1272828633820741633,Hydroxychloroquine: US revokes emergency approval of malaria drug for Covid-19  https://www.theguardian.com/world/2020/jun/15/hydroxychloroquine-coronavirus-fda-emergency-authorization?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592289002 ,Europe,guardiannews,Guardian news,1
6/16/20,https://twitter.com/guardiannews/status/1273036774894383104,New Zealand confirms two new cases of Covid-19  video  https://www.theguardian.com/global/video/2020/jun/16/new-zealand-confirms-two-new-cases-of-covid-19-video?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592350099 ,Europe,guardiannews,Guardian news,1
6/16/20,https://twitter.com/guardiannews/status/1272880476462686209,"Stocks gain on US stimulus hopes as 600,000 UK workers lose jobs in Covid-19 crisis  business live  https://www.theguardian.com/business/live/2020/jun/16/uk-payrolls-coronavirus-covid-19-crisis-unemployment-federal-reserve-ftse-100-sterling-dollar-powell-business-live?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592312988 ",Europe,guardiannews,Guardian news,1
6/16/20,https://twitter.com/guardiannews/status/1273041271804907521,Coronavirus Australia update: Victoria records 21 new cases of Covid-19  politics live  https://www.theguardian.com/australia-news/live/2020/jun/17/coronavirus-politics-australia-latest-updates-tourism-borders-travel-china-covid-19-nsw-victoria-queensland-politics-live?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592350109 ,Europe,guardiannews,Guardian news,1
6/16/20,https://twitter.com/IndiaToday/status/1272864531732037632,"#CoronavirusCrisis | The number of COVID-19 cases is increasing rapidly in #Pakistan and so far, several lawmakers have been infected with the virus. https://www.indiatoday.in/world/story/pakistan-t-and-telecommunications-minister-tests-positive-coronavirus-1689630-2020-06-16 ",India,indiatoday,IndiaToday,1
6/16/20,https://twitter.com/IndiaToday/status/1272889191769276421,"#CoronavirusCrisis | At present, there are 33 testing labs in #UttarPradesh and there are over 1,00,000 beds designated for Covid-19 patients in L1, L2 and L3 hospitals.
(By @neelanshu512) https://www.indiatoday.in/india/story/up-handling-coronavirus-by-ramping-up-testing-beds-with-special-focus-on-certain-districts-1689670-2020-06-16 ",India,indiatoday,IndiaToday,1
6/16/20,https://twitter.com/IndiaToday/status/1272870275936206854,"#CoronavirusCrisis | 85% of the deaths due to Covid-19 in #Agra have been of elderly patients who were above the age of 50, sources said. #UttarPradesh https://www.indiatoday.in/india/story/covid-19-agra-virus-death-toll-reaches-63-administration-gears-up-prepare-more-ventilator-beds-1689638-2020-06-16 ",India,indiatoday,IndiaToday,1
6/16/20,https://twitter.com/IndiaToday/status/1272952230241431552,"COVID-19: Central government validates the PPE kits manufactured in eastern #UttarPradesh's Ballia district.
(Report: @neelanshu512) https://www.indiatoday.in/india/story/centre-approves-ppe-kits-manufactured-up-ballia-district-frontline-workers-across-country-1689736-2020-06-16 ",India,indiatoday,IndiaToday,1
6/16/20,https://twitter.com/IndiaToday/status/1272909207617114113,"11 accused of #Palghar lynching case test positive for COVID-19.
 https://www.indiatoday.in/india/story/11-accused-palghar-mob-lynching-case-coronavirus-infection-1689695-2020-06-16 ",India,indiatoday,IndiaToday,1
6/16/20,https://twitter.com/IndiaToday/status/1272818516945629185,"They have been to the edge of the Covid abyss & back. Some got away easy, others struggled. At the other side of the crisis now, all of them have one thing to say: whatever it may do to your body, don't let it mess with your mind (1/2) #IndiaTodayMagazine:  https://bit.ly/359oU7G  pic.twitter.com/vbQFUvE5uv",India,indiatoday,IndiaToday,1
6/16/20,https://twitter.com/IndiaToday/status/1272829158536560640,"Watch how non-#COVID patients are facing neglect during the #pandemic. 
#ReporterDiary by @Milan_reports.
Watch full video:  https://bit.ly/30L9FBF  pic.twitter.com/7Dtwx7YgYX",India,indiatoday,IndiaToday,1
6/16/20,https://twitter.com/IndiaToday/status/1272784676617240577,"#Covid facility in hotel Surya. Here is what #Delhi CM @arvindkejriwal has to say. 
#ITVideo pic.twitter.com/PkTS1Oz2Yv",India,indiatoday,IndiaToday,1
6/16/20,https://twitter.com/IndiaToday/status/1272853804791169027,"Today, India is among those countries in the world where the deaths due to COVID-19 are very less: PM Narendra Modi
#ITVideo pic.twitter.com/jT4Z8tOJd1",India,indiatoday,IndiaToday,1
6/16/20,https://twitter.com/IndiaToday/status/1272754917225009154,"#Delhi govt to take over a hotel for #Covid facility. @ankit_tyagi01 with more details. 
#ITVideo pic.twitter.com/hmgAhPVopg",India,indiatoday,IndiaToday,1
6/16/20,https://twitter.com/ndtv/status/1272734268972601345,"Increase #COVID tests, process within 48 hours; Delhi asks labs, hospitals

Read more here:  https://www.ndtv.com/top-stories/coronavirus-increase-covid-tests-process-within-48-hours-delhi-asks-labs-hospitals-2246706  pic.twitter.com/ej5HOXkqOT",India,ndtv,NDTV,1
6/16/20,https://twitter.com/ReutersUK/status/1272923170094428162,Beijing city raises COVID-19 emergency response level to II from III  https://reut.rs/3eaT3qE  pic.twitter.com/6BDQyRRRkH,Europe,reutersuk,Reuters UK,1
6/16/20,https://twitter.com/ReutersUK/status/1272823768138874881,UK shares jumped at the open after the U.S. Fed move to expand its purchase of corporate bonds to contain the damage from the COVID-19 pandemic eased liquidity concerns  https://reut.rs/3d2DSPb ,Europe,reutersuk,Reuters UK,1
6/16/20,https://twitter.com/ReutersUK/status/1272908077499588611,Steroid drug hailed as 'breakthrough' in COVID-19 as trial shows it saves lives  https://reut.rs/30OMmae  pic.twitter.com/YNXg5BS1Fb,Europe,reutersuk,Reuters UK,1
6/16/20,https://twitter.com/ReutersUK/status/1272744466789666816,UK funds human trials of potential COVID-19 vaccine from Imperial  https://reut.rs/2Y6A76Z  pic.twitter.com/BMOkj9JYXL,Europe,reutersuk,Reuters UK,1
6/16/20,https://twitter.com/ReutersUK/status/1272774091326590976,Shanghai to quarantine all who arrive from mid to high-risk COVID-19 areas in China  https://reut.rs/2Y2iy86  pic.twitter.com/1lxeDd4u5O,Europe,reutersuk,Reuters UK,1
6/16/20,https://twitter.com/ReutersUK/status/1272900546391945220,AstraZeneca COVID-19 vaccine likely to protect for a year - CEO  https://reut.rs/2MZrHYG  pic.twitter.com/nATECfrikp,Europe,reutersuk,Reuters UK,1
6/16/20,https://twitter.com/ReutersUK/status/1272955863385493505,"Steroid drug hailed as ""breakthrough"" in COVID-19 as trial shows it saves lives  https://reut.rs/2C7vKQs  pic.twitter.com/BIERVoPIDv",Europe,reutersuk,Reuters UK,1
6/16/20,https://twitter.com/the_hindu/status/1273012525567823873,"#Karnataka reported seven more fatalities from COVID-19 on June 16, while Andhra Pradesh recorded two deaths and 264 new cases.
 https://trib.al/KSaCiOj  #Coronavirus #Kerala #TamilNadu #AndhraPradesh #Telangana",India,the_hindu,The Hindu,1
6/16/20,https://twitter.com/nytimes/status/1272875171624484865,"Representative Ilhan Omar, a Democratic congresswoman from Minnesota, said that her father had died from complications of Covid-19.

""No words can describe what he meant to me and all who knew and loved him, she said.  https://nyti.ms/2N1IbQf ",United States,nytimes,The New York Times,1
6/16/20,https://twitter.com/washingtonpost/status/1272711506711449600,"Patients with underlying conditions were 12 times more likely to die from covid-19 than otherwise healthy people, CDC finds  https://wapo.st/3eigkHz ",United States,washingtonpost,The Washington Post,1
6/16/20,https://twitter.com/washingtonpost/status/1272895551437189120,"Rep. Ilhan Omar's father dies of covid-19 complications.

""No words can describe what he meant to me and all who knew him, the Minnesota Democrat said in a statement.  https://wapo.st/37BGt17 ",United States,washingtonpost,The Washington Post,1
6/16/20,https://twitter.com/washingtonpost/status/1272886952623308800,"Children are only half as likely to get infected by the coronavirus, research shows.

Low rates of sickness from covid-19 could influence school policies, authors say.  https://wapo.st/2Yzocxy ",United States,washingtonpost,The Washington Post,1
6/16/20,https://twitter.com/washingtonpost/status/1272984061695463424,"Are you a renter or homeowner? Join the Navigating Unemployment private Facebook group on Wednesday for a chat with The Post's Kathy Orton on real estate, renting, and relief for homeowners during covid-19  https://wapo.st/2UQl4fF ",United States,washingtonpost,The Washington Post,1
6/17/20,https://twitter.com/CDCgov/status/1273300573832577024,"CDC has information for groups at higher risk for serious outcomes from COVID-19 to stay as safe and healthy as possible, knowing that being able to take these steps often depends on individual and community circumstances. Learn more:  http://bit.ly/3df5xfW .",United States,cdcgov,CDC,1
6/17/20,https://twitter.com/guardiannews/status/1273381324288675842,Fauci says US 'still in the first wave' as six states see record Covid-19 cases  https://www.theguardian.com/world/2020/jun/17/fauci-coronavirus-covid-19-cases-us?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592428794 ,Europe,guardiannews,Guardian news,1
6/17/20,https://twitter.com/guardiannews/status/1273255207892377601,Coronavirus UK map: the latest deaths and confirmed Covid-19 cases  https://www.theguardian.com/world/2020/jun/17/coronavirus-uk-map-the-latest-deaths-and-confirmed-covid-19-cases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592383084 ,Europe,guardiannews,Guardian news,1
6/17/20,https://twitter.com/guardiannews/status/1273343128200785922,"NHS Covid-19 UK contact-tracing app no longer a priority, says minister  https://www.theguardian.com/society/2020/jun/17/nhs-covid-19-contact-tracing-app-no-longer-a-priority-says-minister?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592421277 ",Europe,guardiannews,Guardian news,1
6/17/20,https://twitter.com/IndiaToday/status/1273087283546087424,"Senior Superintendent of Police Satyarth Anirudh Pankaj was on Tuesday evening shifted to Swaroop Rani Nehru Hospital's Covid-19 ward after the test report came in.
 https://www.indiatoday.in/india/story/prayagraj-ssp-tests-positive-for-coronavirus-1689749-2020-06-17 ",India,indiatoday,IndiaToday,1
6/17/20,https://twitter.com/IndiaToday/status/1273189293867991040,"#Kerala government maintains that #Covid-free certificates will be mandatory for those returning to the country from abroad.

 https://www.indiatoday.in/india/story/kerala-firm-on-mandatory-covid-free-certificate-for-expats-returning-to-home-state-1689947-2020-06-17 ",India,indiatoday,IndiaToday,1
6/17/20,https://twitter.com/IndiaToday/status/1273087603126857728,"According to a UK-based study, steroid dexamethasone has the potential to save thousands of patients suffering from Covid-19

 https://www.indiatoday.in/india/story/dexamethasone-can-save-lives-of-thousands-of-covid-19-patients-across-the-globe-says-expert-1689769-2020-06-17 ",India,indiatoday,IndiaToday,1
6/17/20,https://twitter.com/IndiaToday/status/1273086138635317248,"On high alert after rise in Covid-19 cases, Beijing cancels 1,255 flights
Get all the updates on #Coronavirus at  https://bit.ly/2zDaktE  pic.twitter.com/CWV62t4uxY",India,indiatoday,IndiaToday,1
6/17/20,https://twitter.com/IndiaToday/status/1273315059859480577,"The breakthrough drug in treating severely ill COVID-19 patients banned for export by the UK but some good news on vaccine trials is coming through. @LoveenaTandon's #ReporterDiary.
More videos  http://bit.ly/IndiaTodaySocial  pic.twitter.com/gCvfDJPqs4",India,indiatoday,IndiaToday,1
6/17/20,https://twitter.com/IndiaToday/status/1273110877974269954,"PM Modi to hold his second-day of interaction with state CMs to discuss the #Covid situation. 
#FirstUp #coronavirus pic.twitter.com/w7BAqcGpuz",India,indiatoday,IndiaToday,1
6/17/20,https://twitter.com/ndtv/status/1273295633609134081,PM asks Chief Ministers to make full use of #COVID testing capacity  https://www.ndtv.com/india-news/prime-minister-narendra-modi-asks-chief-ministers-to-make-full-use-of-covid-testing-capacity-2247949  pic.twitter.com/A3VUDWABfZ,India,ndtv,NDTV,1
6/17/20,https://twitter.com/ReutersUK/status/1273081686323015680,Show me the data: U.S. doctors skeptical of reported COVID breakthrough  https://reut.rs/3hxJowx  pic.twitter.com/wVN7TlHytv,Europe,reutersuk,Reuters UK,1
6/17/20,https://twitter.com/ReutersUK/status/1273118825567961093,New Zealand military to oversee quarantine facilities after new COVID-19 case  https://reut.rs/3d9C5YH  pic.twitter.com/zMrSEBNePf,Europe,reutersuk,Reuters UK,1
6/17/20,https://twitter.com/ReutersUK/status/1273096791370739714,Show me the data: U.S. doctors skeptical of reported COVID breakthrough  https://reut.rs/3d3Di3y  pic.twitter.com/qmP31cZheH,Europe,reutersuk,Reuters UK,1
6/17/20,https://twitter.com/ReutersUK/status/1273123298168262661,"Some Amazon villagers eschew drugs for COVID-19, take 'toothache plant' herbal tea  https://reut.rs/30Vu4nL  pic.twitter.com/tG9E5aTkq5",Europe,reutersuk,Reuters UK,1
6/17/20,https://twitter.com/ReutersUK/status/1273287798058037249,Oil falls on fears of more COVID-19 cases  https://reut.rs/30MddUe  pic.twitter.com/EIsCR5ywDs,Europe,reutersuk,Reuters UK,1
6/17/20,https://twitter.com/ReutersUK/status/1273161829657858049,Show me the data: U.S. doctors skeptical of reported COVID breakthrough  https://reut.rs/2zI0t5W  pic.twitter.com/ihvjjI5GwD,Europe,reutersuk,Reuters UK,1
6/17/20,https://twitter.com/the_hindu/status/1273125721486102529,"#Coronavirus | In a first, number of discharged surpasses new #COVID19 infections in West Bengal. 
Click on the link below for latest COVID-19 India updates:
 https://bit.ly/2YJQvcC ",India,the_hindu,The Hindu,1
6/17/20,https://twitter.com/washingtonpost/status/1273337666512326656,"Jeff Baumbach had been a nurse for three decades before succumbing to covid-19.

Read more about him here:  https://wapo.st/3hBql4s  pic.twitter.com/5iW0ctaAAc",United States,washingtonpost,The Washington Post,1
6/17/20,https://twitter.com/washingtonpost/status/1273337207785435137,"The veteran nurse could have taken easier jobs. She chose to work in a correctional facility that became a covid-19 hot spot.

Read more about Daisy Doronila here:  https://wapo.st/37FWOSt  pic.twitter.com/e7qcT9VqvV",United States,washingtonpost,The Washington Post,1
6/17/20,https://twitter.com/washingtonpost/status/1273087230416912385,Opinion: Contact tracing is the key weapon against covid-19  https://wapo.st/2UMrgoU ,United States,washingtonpost,The Washington Post,1
6/17/20,https://twitter.com/washingtonpost/status/1273204906678267904,"Are you a renter or homeowner? Join the Navigating Unemployment private Facebook group on Wednesday for a chat with The Post's Kathy Orton on real estate, renting, and relief for homeowners during covid-19  https://wapo.st/2N1C6D4 ",United States,washingtonpost,The Washington Post,1
6/18/20,https://twitter.com/BBCNews/status/1273412370992332801,University deadline day: 'Covid has changed my whole future'  https://bbc.in/30QrEqa ,Europe,bbcnews,BBC News (UK),1
6/18/20,https://twitter.com/BBCNews/status/1273679254178484229,Coronavirus: Baby aged 13 days dies with Covid-19  https://bbc.in/2YN82AL ,Europe,bbcnews,BBC News (UK),1
6/18/20,https://twitter.com/BBCNews/status/1273610690356555777,"51 workers catch Covid-19 at KFC and M&S meat plant in Anglesey

 https://bbc.in/2UWHZ91 ",Europe,bbcnews,BBC News (UK),1
6/18/20,https://twitter.com/BBCNews/status/1273523020657766400,"University students in England will be expected to pay full tuition fees, even if taught onlineð»

Some current students are unhappy about this; a petition calling for a refund because of lost teaching through strikes & Covid-19 got 345,000+ signatures ï¸
 http://bbc.in/CV19Universities  pic.twitter.com/046ZO1QxzY",Europe,bbcnews,BBC News (UK),1
6/18/20,https://twitter.com/BBCNews/status/1273698272348078081,"The number of deaths in the UK during the coronavirus pandemic has been 43% above average, with about 64,500 more people dying than usual

Not all of those excess deaths will be from Covid-19, but the data gives an idea of the impact of the virus

[Thread]
 http://bbc.in/CoronavirusExcessDeaths ",Europe,bbcnews,BBC News (UK),1
6/18/20,https://twitter.com/BBCNews/status/1273698279650471938,"Many of these excess deaths are people who count towards the coronavirus death toll

In the UK, 51,804 people had Covid-19 mentioned on their death certificates between 7 March and 5 June

But this does not account for all excess deaths

 http://bbc.in/CoronavirusExcessDeaths  pic.twitter.com/YivLSsVsTW",Europe,bbcnews,BBC News (UK),1
6/18/20,https://twitter.com/BBCNews/status/1273698282649387010,"Any additional excess deaths may have been, directly or indirectly, caused by the coronavirus pandemic

In the UK there have been 12,729 people in this category whose deaths are not officially attributed to Covid-19

 http://bbc.in/CoronavirusExcessDeaths  pic.twitter.com/yJriNMW4mw",Europe,bbcnews,BBC News (UK),1
6/18/20,https://twitter.com/CDCgov/status/1273706304767438848,HCPs: It's important to have in-person newborn visits to assess health of mom and baby.  Talk with parents about the increased stress of having a new baby during the COVID-19 pandemic. Know the symptoms of #COVID19 in children.  https://bit.ly/3e3R5sn  pic.twitter.com/rM95TdGJ56,United States,cdcgov,CDC,1
6/18/20,https://twitter.com/guardiannews/status/1273620597520715779,Health experts criticise UK's failure to track recovered Covid-19 cases  https://www.theguardian.com/world/2020/jun/18/health-experts-criticise-uk-failure-track-recovered-covid-19-cases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592489261 ,Europe,guardiannews,Guardian news,1
6/18/20,https://twitter.com/guardiannews/status/1273553704432685056,Global report: Beijing Covid-19 cluster may have begun a month earlier  China health official  https://www.theguardian.com/world/2020/jun/18/global-report-beijing-covid-19-cluster-may-have-begun-a-month-earlier-china-health-chief?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592459400 ,Europe,guardiannews,Guardian news,1
6/18/20,https://twitter.com/guardiannews/status/1273641070308536322,Covid-19: excess death rates more than twice UK average for 19 English councils  https://www.theguardian.com/world/2020/jun/18/covid-19-excess-death-rates-more-than-twice-uk-average-for-19-english-councils?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592489261 ,Europe,guardiannews,Guardian news,1
6/18/20,https://twitter.com/guardiannews/status/1273519187072253955,Arizona governor backtracks on mask rules as Covid-19 cases surge  https://www.theguardian.com/us-news/2020/jun/17/arizona-coronavirus-covid-19-governor-mayors?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592439275 ,Europe,guardiannews,Guardian news,1
6/18/20,https://twitter.com/IndiaToday/status/1273605002506821632,"However, WHO's top scientist said there could still be a role for the drug in preventing people from catching Covid-19.
#Coronavirus https://www.indiatoday.in/world/story/who-official-says-malaria-drug-won-t-stop-deaths-1690366-2020-06-18 ",India,indiatoday,IndiaToday,1
6/18/20,https://twitter.com/IndiaToday/status/1273504534430576641,"Major drug makers say they oppose suspending patent rights for potential COVID-19 vaccines.

 https://www.indiatoday.in/world/story/race-for-coronavirus-vaccine-could-leave-some-countries-behind-1690228-2020-06-18 ",India,indiatoday,IndiaToday,1
6/18/20,https://twitter.com/IndiaToday/status/1273548841652875264,"#Kerala has not been able to track the source of infection among 39 Covid patients so far.

 https://www.indiatoday.in/india/story/kerala-latest-covid-death-worries-officials-1690307-2020-06-18 ",India,indiatoday,IndiaToday,1
6/18/20,https://twitter.com/IndiaToday/status/1273478619789094913,"As Covid-19 cases spike, some states came out with new strategies to check the spread of the disease.

 https://www.indiatoday.in/india/story/india-highest-jump-covid19-deaths-pm-modi-asks-states-make-lives-top-priority-1690118-2020-06-18 ",India,indiatoday,IndiaToday,1
6/18/20,https://twitter.com/IndiaToday/status/1273614033527046144,"The Supreme Court stayed the Rath Yatra and related activities due to the COVID-19 pandemic, saying that ""Lord Jagannath won''t forgive us if we allow"" it.

 https://www.indiatoday.in/india/story/devotees-breakdown-as-sc-stays-rath-jatra-puri-maharaja-says-all-should-abide-by-verdict-1690374-2020-06-18 ",India,indiatoday,IndiaToday,1
6/18/20,https://twitter.com/IndiaToday/status/1273679985929142272,"Aday after he tested positive for Covid-19, condition of Delhi Health Minister Satyendar Jain on Thursday improved but fever has not subsided yet.
#Delhi #coronavirus https://www.indiatoday.in/india/story/coronavirus-positive-delhi-health-minister-satyendar-jain-condition-improving-hospital-official-1690450-2020-06-18 ",India,indiatoday,IndiaToday,1
6/18/20,https://twitter.com/IndiaToday/status/1273497762428891138,"COVID-19 changed life as we knew it but it also forced us to change the way we deal with death. To see this photo feature on COVID  19 story absolutely free from all your devices, click  https://bit.ly/359oU7G  to download the latest issue of the #IndiaTodayMagazine.
#Promo pic.twitter.com/tFIHVHyrNG",India,indiatoday,IndiaToday,1
6/18/20,https://twitter.com/IndiaToday/status/1273412613389651970,"The breakthrough drug in treating severely ill COVID-19 patients banned for export by the UK but some good news on vaccine trials is coming through. 
@LoveenaTandon's #ReporterDiary.
More videos  http://bit.ly/IndiaTodaySocial 
#RE pic.twitter.com/NBew0B4EF8",India,indiatoday,IndiaToday,1
6/18/20,https://twitter.com/ndtv/status/1273561356403273729,#Remdesivir for COVID-19 treatment to be in market by month-end: sources  https://www.ndtv.com/india-news/coronavirus-india-remdesivir-for-covid-19-treatment-to-be-in-market-by-month-end-sources-2248156  pic.twitter.com/zTKKHwHRXB,India,ndtv,NDTV,1
6/18/20,https://twitter.com/ReutersUK/status/1273510752175915009,"Credit Suisse, UBS favourably placed to handle COVID-19 impact: SNB  https://reut.rs/30UdowU  pic.twitter.com/sq98I2dlCo",Europe,reutersuk,Reuters UK,1
6/18/20,https://twitter.com/ReutersUK/status/1273688197910986757,Johnson & Johnson in talks with governments on possible COVID-19 vaccine  https://reut.rs/30U3lYw  pic.twitter.com/m0hWorowg4,Europe,reutersuk,Reuters UK,1
6/18/20,https://twitter.com/ReutersUK/status/1273436531760513025,Roche rheumatoid arthritis drug fails to help COVID-19 patients in  Italian study  https://reut.rs/2YF5l4c  pic.twitter.com/Ntsd57CTZk,Europe,reutersuk,Reuters UK,1
6/18/20,https://twitter.com/ReutersUK/status/1273504235070595072,"Many Jordanians struggling as country emerges from COVID-19 lockdown, U.N. agency says  https://reut.rs/2YbQFKQ  pic.twitter.com/ZyaueXuEYs",Europe,reutersuk,Reuters UK,1
6/18/20,https://twitter.com/ReutersUK/status/1273693265250975744,"Blood type, genes tied to risk of severe COVID-19: European study  https://reut.rs/2USUVNe  pic.twitter.com/4qvc1eGZIr",Europe,reutersuk,Reuters UK,1
6/18/20,https://twitter.com/ReutersUK/status/1273652952750854144,UK ditches COVID-19 app model to use Google-Apple system  https://reut.rs/2NbFpI8  pic.twitter.com/6qLGjcDANU,Europe,reutersuk,Reuters UK,1
6/18/20,https://twitter.com/ReutersUK/status/1273668056779194370,UK ditches COVID-19 app model to use Google-Apple system  https://reut.rs/2BlLkaG  pic.twitter.com/nXkp2YGpmi,Europe,reutersuk,Reuters UK,1
6/18/20,https://twitter.com/the_hindu/status/1273681896476680192,"Changing its strategy, the #Odisha government on Wednesday announced the setting up of COVID Care Homes (CCHs) in all the 6,798 gram panchayats of the State to fight the pandemic in the coming days.
 https://trib.al/u0gZhZL ",India,the_hindu,The Hindu,1
6/18/20,https://twitter.com/the_hindu/status/1273465461833859074,"Changing its strategy, the Odisha govt. on Wednesday announced the setting up of COVID Care Homes in all the 6,798 gram panchayats of the State to fight the #pandemic in the coming days  https://bit.ly/3fAzKaJ ",India,the_hindu,The Hindu,1
6/18/20,https://twitter.com/the_hindu/status/1273514050555609088,"Just in | Home Minister #AmitShah holds another meeting on #COVID-19 situation in Delhi with Delhi CM Arvind Kejriwal and district magistrates. The meeting is on at North Block: MHA officials
- @vijaita reports.",India,the_hindu,The Hindu,1
6/18/20,https://twitter.com/nytimes/status/1273611438486171649,"Prime Minister Boris Johnson finally caught a few breaks this week, flustering his Labour opponent in Parliament and glorying in British researchers' discovery of an effective treatment drug against Covid-19 symptoms  https://nyti.ms/3hDaHp7 ",United States,nytimes,The New York Times,1
6/19/20,https://twitter.com/BBCNews/status/1273883801794629632,"Coronavirus deaths' can miss many victims

Peru has registered fewer Covid deaths compared with the UK, but the total number of deaths tells a different story

Both countries have seen a huge spike in deaths, peaking at double what would be expected

 http://bbc.in/CoronavirusUKDeathToll  pic.twitter.com/XzRMxEYez1",Europe,bbcnews,BBC News (UK),1
